0.14144026, 0.13811675, 0.16937494, 0.13662112
0.13796997, 0.15464664, 0.15493873, 0.14122313
0.14202192, 0.13722609, 0.15285128, 0.13843869
0.10142426, 0.113254234, 0.14089611, 0.12814642
0.12964413, 0.13121241, 0.15523279, 0.13631934
0.13438898, 0.13338068, 0.16174206, 0.13870539
0.14728555, 0.15485947, 0.14630054, 0.14072418
0.10992315, 0.11642201, 0.14580448, 0.13740705
0.1377824, 0.14522746, 0.15166645, 0.1519572
0.14878507, 0.16467784, 0.16467905, 0.16291152
0.1348306, 0.12949097, 0.15134095, 0.13681759
0.15531838, 0.15207484, 0.14796157, 0.1407872
0.13824114, 0.15443857, 0.15594482, 0.15315384
0.139531, 0.1602718, 0.15151928, 0.14615884
0.12954003, 0.1334555, 0.14448756, 0.13762219
0.15729555, 0.1686126, 0.1691675, 0.14874545
0.12369722, 0.14362723, 0.15592258, 0.15770102
0.115624726, 0.12784466, 0.14082795, 0.14382306
0.13842684, 0.13554597, 0.15131955, 0.1354679
0.13354754, 0.14571774, 0.14114441, 0.14641154
0.14804867, 0.14772066, 0.15621334, 0.14839143
0.12353949, 0.1313337, 0.14660816, 0.14061922
0.13313892, 0.11373089, 0.15657698, 0.12560833
0.14440194, 0.1452694, 0.1537171, 0.14056043
0.12959369, 0.14744484, 0.14608695, 0.14638397
0.14266463, 0.14021371, 0.14866021, 0.14027984
0.16768594, 0.20237735, 0.15651134, 0.13813582
0.13122347, 0.14192219, 0.14751424, 0.15039612
0.13015601, 0.13357443, 0.15350774, 0.13553967
0.110792674, 0.13460484, 0.13886136, 0.13844055