0.005954409, 0.009898384, 0.017754022, 0.02189646
0.018559134, 0.032748558, 0.062845014, 0.07114113
0.016744826, 0.0413121, 0.045834858, 0.060758445
0.011950471, 0.037393596, 0.051169395, 0.07365761
0.019786932, 0.0418224, 0.050419595, 0.06561942
0.02629432, 0.047894057, 0.050165173, 0.067945644
0.03517389, 0.06657007, 0.05647758, 0.08626478
0.009521044, 0.024260657, 0.054247, 0.058132477
0.008552663, 0.035447646, 0.03214528, 0.049211543
0.008633663, 0.016528679, 0.027360857, 0.03105144
0.005147282, 0.012127165, 0.018215299, 0.02557047
0.007414443, 0.015693804, 0.024083758, 0.027099798
0.005668655, 0.012763458, 0.02148394, 0.027301006
0.0058870963, 0.0057246555, 0.011796021, 0.008862351
0.0075406847, 0.026161492, 0.036087476, 0.04794339
0.012188596, 0.021656342, 0.04396613, 0.03736314
0.032992758, 0.056619346, 0.059892643, 0.075238526
0.01034138, 0.02601906, 0.029214296, 0.0462825
0.011485871, 0.026449008, 0.034274805, 0.040262252
0.011718224, 0.0297791, 0.038100798, 0.05036152
0.031458873, 0.058623165, 0.05927611, 0.07964931
0.007990374, 0.015142948, 0.025083914, 0.029199913
0.008100403, 0.017997699, 0.029962033, 0.0402843
0.0082618175, 0.015226569, 0.028477583, 0.035363983
0.010924935, 0.024069445, 0.033852145, 0.03963797
0.020305308, 0.037850756, 0.03878173, 0.05278935
0.0067392574, 0.011686142, 0.025663676, 0.028659167
0.004815646, 0.008647797, 0.014465189, 0.017437477
0.020892465, 0.049282048, 0.050290115, 0.06641236
0.008326341, 0.027624838, 0.035940938, 0.0471926